313,NULL,50,SYNCHING - UPLOAD DB,10684,2024-04-02 15:09:52.633,NULL,NULL,1
314,NULL,50,SYNCHING - DOWNLOAD DB,10684,2024-04-02 15:09:57.893,NULL,NULL,1
315,NULL,51,MASTERDATA MAINTENANCE - APPROVAL MAINTENANCE,10684,2024-04-02 15:28:38.260,NULL,NULL,1
316,NULL,51,APPROVAL - PENDING FOR APPROVAL,10684,2024-04-02 15:28:44.167,NULL,NULL,1
317,NULL,51,APPROVAL - APPROVAL LOGS,10684,2024-04-02 15:30:56.320,NULL,NULL,1
318,NULL,51,REPORTS - PROGRESS REPORT,10684,2024-04-02 15:31:02.033,NULL,NULL,1
319,NULL,51,APPROVAL - ALL PENDING APPROVAL,10684,2024-04-02 15:31:06.640,NULL,NULL,1
320,NULL,51,CUSTOMER MAINTENANCE - CUSTOMER MAINTENANCE,10684,2024-04-02 15:31:11.430,NULL,NULL,1
321,NULL,43,ET SERVER,11887,2024-04-03 07:19:26.400,11887,2024-04-25 10:01:38.810,1
322,NULL,36,LOGIN,11019,2024-04-03 08:59:26.947,NULL,NULL,1
323,NULL,52,USER ACCESS,10684,2024-04-03 10:23:06.363,NULL,NULL,1
324,NULL,53,ORDERING,11619,2024-04-04 08:12:15.493,NULL,NULL,1
325,NULL,53,SALES-ORDERING,11619,2024-04-04 08:26:04.690,NULL,NULL,1
326,NULL,53,SALES-STOCK RECEIVING,11619,2024-04-04 08:27:15.753,NULL,NULL,1
327,NULL,53,SALES-SALES ORDER,11619,2024-04-04 08:27:34.603,NULL,NULL,1
328,NULL,53,SALES-DELIVERY,11619,2024-04-04 08:27:45.510,NULL,NULL,1
329,NULL,53,SALES-BILLING,11619,2024-04-04 08:27:58.080,NULL,NULL,1
330,NULL,53,SALES-RETURNS,11619,2024-04-04 08:28:11.453,NULL,NULL,1
331,NULL,53,WAREHOUSE-VIEW INVENTORY,11619,2024-04-04 08:28:48.173,NULL,NULL,1
332,NULL,53,WAREHOUSE-PURCHASE ORDER,11619,2024-04-04 08:29:02.340,NULL,NULL,1
333,NULL,53,WAREHOUSE-GOODS RECEIVING,11619,2024-04-04 08:29:22.040,NULL,NULL,1
334,NULL,53,WAREHOUSE-RETURN TO VENDOR,11619,2024-04-04 08:29:39.800,NULL,NULL,1
335,NULL,53,WAREHOUSE-STOCK REQUEST,11619,2024-04-04 08:29:56.990,NULL,NULL,1
336,NULL,53,WAREHOUSE-ORDER PROCESSING,11619,2024-04-04 08:30:12.737,NULL,NULL,1
